codigo_concorrente;dias_semana;manha;tarde;noite
447521995314682;3;3.25;3.4;3.3333333333333335
447521995314682;4;4.0;3.0;6.0
447521995314682;5;3.5;4.0;4.666666666666667
447521995314682;6;4.0;5.2;2.3333333333333335
451119084964593;0;2.0;2.3333333333333335;
451119084964593;1;1.0;1.0;2.0
451119084964593;3;1.5;1.0;2.3333333333333335
451119084964593;4;2.0;1.0;
451119084964593;6;2.0;;
451678204930218;3;;2.0;
451678204930218;4;;1.0;1.0
451678204930218;5;;1.0;
451678204930218;6;1.0;1.0;1.0
452102971589647;0;1.0;1.0;3.3333333333333335
452102971589647;1;2.0;2.0;1.25
452102971589647;2;1.3333333333333333;3.6;1.5
452102971589647;3;1.25;4.666666666666667;2.0
452102971589647;4;1.75;3.25;1.0
452102971589647;5;4.5;6.0;1.0
452102971589647;6;2.0;3.75;2.5
452169128205071;0;9.6;22.6;4.4
452169128205071;1;5.333333333333333;4.333333333333333;1.6
452169128205071;2;3.2;5.2;3.75
452169128205071;3;8.0;7.25;3.75
452169128205071;4;5.0;8.5;16.0
452169128205071;5;4.0;5.6;10.25
452169128205071;6;9.8;11.5;7.5
455284261487558;0;5.8;2.25;3.2
455284261487558;1;4.0;1.75;3.5
455284261487558;2;4.666666666666667;4.75;4.5
455284261487558;3;7.25;2.75;4.25
455284261487558;4;1.5;3.6666666666666665;4.333333333333333
455284261487558;5;7.25;5.5;5.333333333333333
455284261487558;6;6.25;1.75;2.3333333333333335
455578857927238;0;2.0;2.25;1.0
455578857927238;1;2.0;2.0;3.0
455578857927238;2;4.0;;1.0
455578857927238;3;2.0;1.0;1.0
455578857927238;4;1.0;1.0;3.5
455578857927238;5;3.0;2.6666666666666665;2.0
455578857927238;6;1.0;1.0;
459544524108957;0;7.2;5.833333333333333;4.0
459544524108957;1;4.0;7.0;3.5
459544524108957;2;8.8;4.8;4.25
459544524108957;3;8.75;7.5;4.5
459544524108957;4;7.0;5.0;4.25
459544524108957;5;5.2;7.0;4.0
459544524108957;6;5.0;6.4;7.8
460709717597552;0;12.75;11.6;2.0
460709717597552;1;14.333333333333334;3.25;5.75
460709717597552;2;40.75;16.75;5.25
460709717597552;3;24.5;14.75;3.6666666666666665
460709717597552;4;27.5;10.25;10.0
460709717597552;5;30.5;15.75;3.75
460709717597552;6;12.5;23.8;1.4
462064937241921;0;1.5;;1.0
462064937241921;1;2.8;3.3333333333333335;2.5
462064937241921;2;4.666666666666667;4.25;
462064937241921;3;5.2;5.5;
462064937241921;4;4.5;5.25;
462064937241921;5;3.5;5.666666666666667;1.3333333333333333
462064937241921;6;4.333333333333333;4.333333333333333;1.0
465609340175685;0;14.6;9.5;3.5
465609340175685;1;8.2;2.5;6.0
465609340175685;2;2.0;2.0;4.25
465609340175685;3;2.25;1.3333333333333333;4.75
465609340175685;4;5.5;2.5;1.0
465609340175685;5;5.333333333333333;1.25;2.25
465609340175685;6;5.0;2.25;3.25
468780863511272;0;1.25;1.5;1.0
468780863511272;1;1.25;1.0;
468780863511272;2;2.5;1.0;2.0
468780863511272;3;1.0;1.0;
468780863511272;4;1.0;2.0;1.0
468780863511272;5;1.0;2.0;
468780863511272;6;1.0;1.3333333333333333;1.0
468831703310779;0;2.0;;1.5
468831703310779;1;1.25;1.0;3.0
468831703310779;2;1.3333333333333333;3.5;
468831703310779;3;1.3333333333333333;1.6666666666666667;3.0
468831703310779;4;2.0;1.0;7.0
468831703310779;5;1.5;1.0;1.5
468831703310779;6;1.25;1.5;
469250609812320;0;4.6;4.333333333333333;7.6
469250609812320;1;3.25;3.0;3.8
469250609812320;2;4.2;4.4;3.8
469250609812320;3;5.25;4.25;2.2
469250609812320;4;4.5;7.333333333333333;2.0
469250609812320;5;6.5;7.5;3.6666666666666665
469250609812320;6;4.25;6.8;10.0
477924645729166;0;2.0;1.5;2.0
477924645729166;1;1.25;9.0;3.3333333333333335
477924645729166;2;1.75;1.5;1.0
477924645729166;3;1.5;1.0;
477924645729166;4;1.0;2.6666666666666665;1.0
477924645729166;5;1.6666666666666667;1.3333333333333333;1.0
477924645729166;6;2.3333333333333335;3.0;1.5
481826231989239;0;1.6666666666666667;3.8;4.0
481826231989239;1;1.0;1.0;2.0
481826231989239;2;10.2;9.4;4.5
481826231989239;3;4.75;13.5;4.0
481826231989239;4;8.75;11.5;2.75
481826231989239;5;8.5;8.0;1.3333333333333333
481826231989239;6;9.0;6.0;4.25
484494775061348;0;;1.0;1.0
484494775061348;1;2.0;3.0;3.0
484494775061348;2;4.0;8.0;2.0
484494775061348;3;4.0;2.0;
484494775061348;4;2.5;4.666666666666667;2.0
484494775061348;5;2.0;4.666666666666667;1.0
484494775061348;6;2.5;2.0;2.0
484536821689781;0;2.3333333333333335;;1.3333333333333333
484536821689781;1;1.0;2.6666666666666665;1.0
484536821689781;2;2.0;1.5;1.0
484536821689781;3;10.0;4.0;9.0
484536821689781;4;3.3333333333333335;2.0;
484536821689781;5;1.5;2.0;
484536821689781;6;2.0;1.0;
486271148101420;0;5.333333333333333;4.666666666666667;2.0
486271148101420;1;5.0;12.0;3.0
486271148101420;2;1.0;2.0;7.0
486271148101420;3;2.0;5.0;6.0
486271148101420;4;5.25;3.0;3.0
486271148101420;5;9.0;12.5;4.0
486271148101420;6;5.0;3.5;3.0
489308011178385;0;3.5;2.0;1.0
489308011178385;1;2.0;2.0;1.3333333333333333
489308011178385;2;3.0;1.5;1.6666666666666667
489308011178385;3;1.5;1.0;1.0
489308011178385;4;1.75;2.3333333333333335;1.3333333333333333
489308011178385;5;1.75;1.6666666666666667;1.3333333333333333
489308011178385;6;2.5;2.6666666666666665;1.0
491800180903812;0;2.2;4.6;3.2
491800180903812;1;1.4;1.0;1.25
491800180903812;2;3.75;4.8;1.2
491800180903812;3;6.25;2.5;14.0
491800180903812;4;3.75;6.75;5.666666666666667
491800180903812;5;3.5;4.75;2.6666666666666665
491800180903812;6;3.0;3.5;2.25
491918990988741;0;1.0;1.6666666666666667;3.0
491918990988741;1;5.2;1.75;7.333333333333333
491918990988741;2;2.0;1.25;1.0
491918990988741;3;2.0;;1.5
491918990988741;4;1.0;1.6666666666666667;5.0
491918990988741;5;1.3333333333333333;2.0;3.0
491918990988741;6;1.0;2.0;3.2
492928630773330;0;1.0;3.0;2.0
492928630773330;1;;;
492928630773330;2;1.0;3.0;1.6666666666666667
492928630773330;3;1.0;1.5;6.333333333333333
492928630773330;4;1.0;3.0;2.5
492928630773330;5;1.0;1.6666666666666667;1.0
492928630773330;6;1.5;1.3333333333333333;3.5
494156487300587;0;3.4;5.5;3.0
494156487300587;1;4.5;5.2;2.0
494156487300587;2;2.75;3.25;4.333333333333333
494156487300587;3;2.5;3.0;2.3333333333333335
494156487300587;4;7.5;5.333333333333333;8.5
494156487300587;5;3.75;3.0;1.75
494156487300587;6;2.0;2.4;3.0
494530140588757;0;7.0;1.0;2.0
494530140588757;1;2.25;3.0;4.5
494530140588757;2;1.0;5.0;1.5
494530140588757;3;3.0;4.0;1.0
494530140588757;4;6.0;1.5;1.3333333333333333
494530140588757;5;;2.0;5.0
494530140588757;6;3.0;5.0;5.0
499852636787565;0;4.4;4.5;3.0
499852636787565;1;1.0;4.0;3.5
499852636787565;2;3.25;3.0;1.5
499852636787565;3;4.0;6.333333333333333;1.3333333333333333
499852636787565;4;1.5;4.75;2.3333333333333335
499852636787565;5;4.0;4.5;2.0
499852636787565;6;2.25;8.25;6.75
505211679645678;0;;;4.0
505211679645678;1;3.0;2.5;
505211679645678;3;1.0;;
505211679645678;4;;;2.0
505211679645678;6;;1.0;
506432939455431;1;1.0;3.0;
508388215947506;0;1.3333333333333333;2.25;2.6666666666666665
508388215947506;1;;2.0;1.0
508388215947506;2;4.0;2.0;3.0
508388215947506;3;1.0;1.5;2.0
508388215947506;4;1.5;1.6666666666666667;
508388215947506;5;1.6666666666666667;3.6666666666666665;1.6666666666666667
508388215947506;6;3.0;1.3333333333333333;
508538889347121;0;2.75;1.6666666666666667;
508538889347121;1;2.0;1.6;1.5
508538889347121;2;3.6666666666666665;1.25;2.5
508538889347121;3;1.0;1.6666666666666667;1.0
508538889347121;4;1.5;1.75;1.6666666666666667
508538889347121;5;1.0;1.5;1.3333333333333333
508538889347121;6;2.3333333333333335;3.0;3.0
508643252509715;0;2.5;1.3333333333333333;2.5
508643252509715;1;2.25;2.8;5.0
508643252509715;2;2.25;1.0;2.0
508643252509715;3;2.6666666666666665;2.0;1.0
508643252509715;4;4.0;5.333333333333333;2.0
508643252509715;5;1.6666666666666667;3.0;14.0
508643252509715;6;4.0;2.0;8.0
510670982373254;0;;2.0;1.0
510670982373254;2;;2.5;3.0
510670982373254;4;1.0;;1.0
510670982373254;5;1.0;;
510670982373254;6;1.5;;1.0
514476895395534;0;3.0;2.857142857142857;1.75
514476895395534;1;1.4;3.5;1.5
514476895395534;2;3.0;5.0;3.5
514476895395534;3;3.4;3.0;3.0
514476895395534;4;2.8333333333333335;2.3333333333333335;1.5
514476895395534;5;3.0;2.75;2.0
514476895395534;6;2.0;3.6;1.5
514574758624882;0;4.25;3.6666666666666665;8.0
514574758624882;1;5.0;2.3333333333333335;2.0
514574758624882;2;3.6666666666666665;7.0;3.0
514574758624882;3;3.5;4.333333333333333;2.3333333333333335
514574758624882;4;8.0;10.5;2.0
514574758624882;5;7.5;7.0;3.6666666666666665
514574758624882;6;3.3333333333333335;12.5;10.666666666666666
514758865301171;0;1.0;2.3333333333333335;1.0
514758865301171;1;2.0;3.0;3.0
514758865301171;2;2.75;7.5;1.0
514758865301171;3;3.5;3.0;1.5
514758865301171;4;6.666666666666667;2.2;2.0
514758865301171;5;1.0;1.3333333333333333;1.6666666666666667
514758865301171;6;1.0;1.0;2.5
514920731946348;0;1.5;;
514920731946348;1;;3.0;2.0
514920731946348;2;;2.0;
516778275183511;0;1.0;;
516778275183511;1;;;1.0
516778275183511;2;;;4.0
516778275183511;3;1.0;2.0;
516778275183511;4;1.0;;
516778275183511;5;1.0;17.0;
518107235057398;0;2.0;4.0;1.0
518107235057398;1;5.0;3.3333333333333335;2.0
518107235057398;2;1.5;1.0;6.0
518107235057398;3;1.0;3.0;1.0
518107235057398;4;1.0;10.0;8.0
518107235057398;5;1.0;4.0;
518107235057398;6;1.0;;1.5
523252001055696;0;5.8;4.4;1.6
523252001055696;1;2.8;2.0;3.0
523252001055696;2;2.75;4.0;2.5
523252001055696;3;6.5;5.25;6.0
523252001055696;4;9.75;5.75;3.0
523252001055696;5;5.0;6.75;2.0
523252001055696;6;3.6;6.8;3.8
523729881116238;0;3.0;8.4;3.8
523729881116238;1;2.0;3.6;1.8
523729881116238;2;5.75;10.5;3.4
523729881116238;3;4.75;16.0;10.25
523729881116238;4;2.6;7.0;4.0
523729881116238;5;5.2;13.0;3.0
523729881116238;6;7.25;11.8;2.4
526241647427152;0;3.25;8.75;8.0
526241647427152;1;1.4;9.4;3.0
526241647427152;2;4.25;3.0;4.0
526241647427152;3;5.0;2.0;
526241647427152;4;1.0;2.0;1.5
526241647427152;5;2.0;2.0;1.0
526241647427152;6;;2.3333333333333335;6.5
527320177360237;0;11.0;1.0;2.5
527320177360237;1;2.0;1.0;
527320177360237;2;2.0;2.0;6.0
527320177360237;3;3.5;5.5;2.0
527320177360237;4;2.5;1.3333333333333333;2.0
527320177360237;5;5.0;1.6666666666666667;4.0
527320177360237;6;4.333333333333333;4.5;1.0
527451747266281;0;1.0;2.0;1.0
527451747266281;1;1.3333333333333333;5.0;1.0
527451747266281;2;1.0;1.25;1.6666666666666667
527451747266281;3;3.0;1.5;
527451747266281;4;2.5;1.0;1.0
527451747266281;5;3.6666666666666665;1.3333333333333333;1.3333333333333333
527451747266281;6;1.0;2.0;1.0
528321037203937;0;5.4;4.8;3.0
528321037203937;1;2.0;5.0;4.0
528321037203937;2;6.4;3.0;2.4
528321037203937;3;4.75;9.0;2.2
528321037203937;4;2.6;4.0;3.25
528321037203937;5;5.0;5.0;3.0
528321037203937;6;5.8;4.25;5.25
529608273852901;0;6.0;7.0;9.0
529608273852901;1;6.25;2.2;3.4
529608273852901;2;19.8;11.8;2.25
529608273852901;3;18.25;10.4;3.25
529608273852901;4;22.0;17.4;3.25
529608273852901;5;13.8;31.75;6.2
529608273852901;6;10.75;4.8;4.8
530971553683977;0;1.4;1.0;2.6666666666666665
530971553683977;1;4.0;;
530971553683977;2;2.6666666666666665;1.0;
530971553683977;3;1.5;2.5;2.5
530971553683977;4;2.5;2.75;1.5
530971553683977;5;2.3333333333333335;4.0;1.0
530971553683977;6;1.0;5.5;3.0
531645433534991;0;1.6666666666666667;2.0;2.5
531645433534991;1;1.0;2.3333333333333335;2.8
531645433534991;2;4.0;3.75;1.6666666666666667
531645433534991;3;1.0;2.75;1.0
531645433534991;4;7.25;5.25;9.5
531645433534991;5;5.25;6.0;1.0
531645433534991;6;1.0;5.25;4.666666666666667
531923016855025;0;2.8333333333333335;2.3333333333333335;1.0
531923016855025;1;3.0;2.5;1.3333333333333333
531923016855025;2;6.0;6.833333333333333;2.6666666666666665
531923016855025;3;3.0;4.0;2.0
531923016855025;4;4.0;6.0;3.0
531923016855025;5;3.0;8.0;2.6666666666666665
531923016855025;6;5.2;4.8;4.0
532541323513534;0;7.8;12.2;6.0
532541323513534;1;5.0;4.8;6.666666666666667
532541323513534;2;13.0;22.2;4.333333333333333
532541323513534;3;18.5;22.0;2.5
532541323513534;4;14.25;21.5;10.75
532541323513534;5;24.0;40.75;15.0
532541323513534;6;16.75;19.4;7.8
534371089934028;0;1.75;8.8;6.0
534371089934028;1;2.4;6.0;1.0
534371089934028;2;2.0;6.0;2.5
534371089934028;3;4.5;3.75;6.0
534371089934028;4;3.5;4.0;7.5
534371089934028;5;2.0;4.25;2.0
534371089934028;6;2.5;8.4;2.0
536488053066335;0;3.4;1.0;1.5
536488053066335;1;1.5;1.6666666666666667;1.6666666666666667
536488053066335;2;3.6666666666666665;1.0;1.0
536488053066335;3;2.3333333333333335;2.0;1.0
536488053066335;4;1.0;3.0;1.0
536488053066335;5;3.0;1.0;1.0
536488053066335;6;2.0;3.5;1.0
536989336433831;0;8.4;2.5;1.4
536989336433831;1;1.8;7.25;3.4
536989336433831;2;2.6;3.0;2.25
536989336433831;3;1.6666666666666667;2.3333333333333335;2.3333333333333335
536989336433831;4;1.25;2.0;4.0
536989336433831;5;2.2;2.75;2.5
536989336433831;6;2.0;4.0;1.75
539323149488319;0;10.0;9.75;4.2
539323149488319;1;4.25;4.6;3.2
539323149488319;2;34.6;31.4;4.25
539323149488319;3;24.0;32.5;5.0
539323149488319;4;17.333333333333332;33.2;3.0
539323149488319;5;28.0;32.4;5.0
539323149488319;6;23.666666666666668;37.2;8.0
540772372641096;0;5.4;18.2;11.0
540772372641096;1;5.6;18.6;2.8
540772372641096;2;3.3333333333333335;3.0;3.5
540772372641096;3;4.5;18.2;11.6
540772372641096;4;5.0;15.25;9.75
540772372641096;5;4.25;6.75;9.25
540772372641096;6;9.0;17.8;15.4
540776746025761;4;1.0;;
543033902423221;0;8.8;7.833333333333333;3.8
543033902423221;1;4.2;6.0;4.8
543033902423221;2;5.6;5.0;4.5
543033902423221;3;4.0;13.5;4.0
543033902423221;4;5.25;12.666666666666666;2.6
543033902423221;5;8.0;10.0;2.5
543033902423221;6;4.75;10.4;2.8
543917325634931;0;1.5;1.0;
543917325634931;1;;1.3333333333333333;1.0
543917325634931;2;1.0;1.5;
543917325634931;3;1.0;;
543917325634931;4;1.0;;2.5
543917325634931;5;1.5;1.0;1.0
543917325634931;6;;3.0;2.0
544029805660822;0;1.2;2.25;1.4
544029805660822;1;2.5;3.3333333333333335;4.5
544029805660822;2;2.75;4.5;1.0
544029805660822;3;3.5;2.5;1.0
544029805660822;4;2.0;2.25;1.0
544029805660822;5;2.0;6.0;1.0
544029805660822;6;2.2;2.3333333333333335;2.5
548002955242502;0;3.4;5.0;1.25
548002955242502;1;2.75;2.2;3.5
548002955242502;2;2.0;2.4;3.0
548002955242502;3;5.25;7.75;4.333333333333333
548002955242502;4;4.4;3.2;5.0
548002955242502;5;4.0;4.0;3.5
548002955242502;6;4.75;6.6;6.6
548016825217503;0;1.0;1.0;1.0
548016825217503;1;1.0;1.0;1.0
548016825217503;2;1.0;1.0;1.0
548016825217503;3;1.0;1.0;1.5
548016825217503;4;1.0;1.3333333333333333;1.0
548016825217503;5;1.0;1.0;6.5
548016825217503;6;4.0;1.0;
549794755100433;0;6.166666666666667;8.4;6.0
549794755100433;1;4.6;6.25;5.8
549794755100433;2;7.8;10.8;4.25
549794755100433;3;9.25;4.0;2.25
549794755100433;4;8.2;9.75;4.6
549794755100433;5;4.75;18.5;6.4
549794755100433;6;6.8;8.8;5.25
551269651566791;0;3.5;3.2;6.75
551269651566791;1;4.75;3.0;9.75
551269651566791;2;5.8;2.25;3.0
551269651566791;3;4.5;2.6666666666666665;2.0
551269651566791;4;2.25;2.25;2.0
551269651566791;5;3.5;1.25;4.0
551269651566791;6;5.8;3.75;5.25
551569395023693;3;;1.0;
551569395023693;6;;2.0;
552977881518089;3;1.0;;
555424814493577;0;6.0;6.666666666666667;5.0
555424814493577;1;4.2;2.8;3.2
555424814493577;2;3.75;5.25;4.333333333333333
555424814493577;3;8.5;6.0;2.5
555424814493577;4;5.6;5.75;4.25
555424814493577;5;5.75;3.4;4.0
555424814493577;6;5.75;6.333333333333333;4.4
555644811118802;0;5.0;4.25;2.6
555644811118802;1;4.0;3.75;3.5
555644811118802;2;3.2;7.0;2.3333333333333335
555644811118802;3;3.0;5.0;10.25
555644811118802;4;4.0;5.75;4.0
555644811118802;5;2.75;4.8;3.0
555644811118802;6;4.5;4.5;3.5
556007241191154;0;4.0;3.8;3.0
556007241191154;1;2.0;1.5;1.5
556007241191154;2;3.75;8.2;2.5
556007241191154;3;3.0;6.0;3.5
556007241191154;4;3.25;2.8;1.75
556007241191154;5;5.2;7.0;2.5
556007241191154;6;5.4;6.4;2.25
556887477720094;0;;1.0;1.8
556887477720094;1;2.0;2.0;1.0
556887477720094;2;1.5;2.5;4.0
556887477720094;3;1.5;3.0;7.0
556887477720094;4;2.0;2.0;4.333333333333333
556887477720094;5;3.0;1.3333333333333333;1.5
556887477720094;6;2.6666666666666665;1.0;2.3333333333333335
557361084467209;0;2.75;1.5;
557361084467209;1;;1.0;
557361084467209;2;4.0;1.3333333333333333;3.3333333333333335
557361084467209;3;3.0;1.0;4.25
557361084467209;4;2.5;5.75;4.5
557361084467209;5;1.5;1.0;6.0
557361084467209;6;7.0;1.0;
560221407351206;0;1.5;6.0;1.0
560221407351206;1;;1.5;4.0
560221407351206;2;1.0;1.0;1.0
560221407351206;3;2.0;1.0;1.0
560221407351206;4;2.0;2.6666666666666665;1.5
560221407351206;5;;1.0;1.0
560221407351206;6;3.0;1.0;1.0
563604890429338;0;7.8;8.8;4.6
563604890429338;1;5.0;6.6;5.0
563604890429338;2;10.6;5.4;4.8
563604890429338;3;10.0;14.5;4.666666666666667
563604890429338;4;7.2;8.0;4.4
563604890429338;5;8.75;7.25;10.0
563604890429338;6;14.5;6.0;7.6
566110556778405;0;2.6;5.4;3.8333333333333335
566110556778405;1;5.0;3.4;4.0
566110556778405;2;3.4;7.166666666666667;4.75
566110556778405;3;5.0;7.25;2.5
566110556778405;4;1.75;12.0;2.6
566110556778405;5;4.75;4.0;3.1666666666666665
566110556778405;6;4.0;12.6;2.5
568294833303162;0;;14.0;2.0
573327439429871;0;8.25;6.0;4.0
573327439429871;1;5.25;5.5;3.25
573327439429871;2;8.8;5.0;2.5
573327439429871;3;11.666666666666666;8.75;4.0
573327439429871;4;5.5;4.333333333333333;6.0
573327439429871;5;9.25;10.0;4.666666666666667
573327439429871;6;11.5;6.2;6.333333333333333
574174532749551;0;;;1.0
574174532749551;1;1.5;;
574174532749551;2;1.0;1.0;1.0
574174532749551;3;1.0;;
574174532749551;4;2.0;1.0;
574174532749551;5;1.0;1.0;
575305839254381;0;7.2;19.2;8.4
575305839254381;1;4.4;8.8;2.3333333333333335
575305839254381;2;7.2;11.6;3.5
575305839254381;3;11.5;11.8;3.3333333333333335
575305839254381;4;8.0;19.5;4.8
575305839254381;5;16.75;22.0;6.0
575305839254381;6;5.5;16.2;8.8
576140242422907;0;6.5;9.8;2.2
576140242422907;1;4.666666666666667;9.4;5.8
576140242422907;2;5.0;9.8;7.6
576140242422907;3;11.0;7.0;6.5
576140242422907;4;5.833333333333333;12.75;6.0
576140242422907;5;5.333333333333333;10.4;5.833333333333333
576140242422907;6;6.333333333333333;10.166666666666666;7.833333333333333
576178652418776;0;2.4;5.8;2.6666666666666665
576178652418776;1;2.5;2.8;3.5
576178652418776;2;7.4;14.0;5.6
576178652418776;3;2.5;7.25;7.0
576178652418776;4;5.75;20.5;5.25
576178652418776;5;13.0;19.25;7.5
576178652418776;6;7.333333333333333;18.0;5.2
577273209070743;0;1.0;;2.3333333333333335
577273209070743;1;1.0;;
577273209070743;3;1.0;1.0;4.0
577273209070743;4;;;3.0
577273209070743;5;;2.0;4.0
577273209070743;6;;1.3333333333333333;4.0
579299605556623;0;5.5;6.0;4.2
579299605556623;1;4.75;2.0;6.0
579299605556623;2;2.0;2.6666666666666665;4.0
579299605556623;3;5.0;1.3333333333333333;1.0
579299605556623;4;1.3333333333333333;3.5;2.3333333333333335
579299605556623;5;4.0;4.0;2.3333333333333335
579299605556623;6;4.0;1.8;6.0
579778735379638;1;;9.0;
579778735379638;2;;4.25;
579778735379638;3;3.3333333333333335;2.0;
579778735379638;4;1.3333333333333333;5.25;
579778735379638;5;1.0;3.6666666666666665;
579778735379638;6;2.0;4.333333333333333;
580158615480271;0;4.6;5.2;3.0
580158615480271;1;3.0;3.0;3.4
580158615480271;2;3.25;4.4;2.3333333333333335
580158615480271;3;2.5;4.0;3.6
580158615480271;4;3.3333333333333335;6.25;2.0
580158615480271;5;2.5;2.5;4.0
580158615480271;6;5.0;4.6;3.2
589520281092958;1;1.0;1.0;
589520281092958;2;2.0;3.5;
589520281092958;3;1.5;2.0;
589520281092958;5;;1.0;
589520281092958;6;3.0;;
589807971214813;0;1.0;2.0;
589807971214813;1;2.0;1.0;4.0
589807971214813;3;;3.0;
589807971214813;4;3.0;;
589807971214813;5;;1.0;1.5
591344971008468;0;1.6666666666666667;1.6666666666666667;1.0
591344971008468;1;2.0;2.0;3.0
591344971008468;2;2.2;3.6;2.6666666666666665
591344971008468;3;1.5;2.25;1.3333333333333333
591344971008468;4;2.0;3.0;1.0
591344971008468;5;2.5;2.0;2.0
591344971008468;6;1.5;1.6;1.0
591659900969650;0;24.6;16.4;16.8
591659900969650;1;34.8;16.2;20.0
591659900969650;2;27.0;1.0;20.0
591659900969650;3;21.75;2.5;19.75
591659900969650;4;18.0;1.6666666666666667;18.75
591659900969650;5;16.0;1.0;14.5
591659900969650;6;18.2;5.75;14.4
593151810744558;0;7.0;7.4;6.8
593151810744558;1;11.8;7.4;4.6
593151810744558;2;8.2;2.5;7.333333333333333
593151810744558;3;9.25;7.0;6.333333333333333
593151810744558;4;7.0;3.3333333333333335;8.0
593151810744558;5;9.25;8.333333333333334;7.75
593151810744558;6;9.5;7.333333333333333;8.0
595385487181329;0;3.0;2.6666666666666665;1.0
595385487181329;1;2.0;4.25;1.0
595385487181329;2;2.0;4.8;2.6
595385487181329;3;2.5;3.75;1.5
595385487181329;4;3.5;4.5;2.25
595385487181329;5;4.0;4.75;3.0
595385487181329;6;2.0;5.5;6.75
597572387008166;0;4.2;5.2;5.25
597572387008166;1;3.75;2.5;2.3333333333333335
597572387008166;2;3.2;4.6;1.3333333333333333
597572387008166;3;2.6666666666666665;4.75;1.0
597572387008166;4;2.0;9.333333333333334;3.6666666666666665
597572387008166;5;7.333333333333333;3.75;8.0
597572387008166;6;5.25;4.75;2.75
599128990155137;0;2.4;5.0;3.0
599128990155137;1;2.0;1.25;3.75
599128990155137;2;3.0;2.2;1.5
599128990155137;3;1.0;2.0;3.0
599128990155137;4;1.0;4.333333333333333;2.0
599128990155137;5;4.75;6.0;2.75
599128990155137;6;2.3333333333333335;5.25;5.0
599789050055031;0;4.6;6.6;3.5
599789050055031;1;4.0;4.5;1.0
599789050055031;2;26.6;2.0;5.0
599789050055031;3;2.0;4.25;1.25
599789050055031;4;2.6666666666666665;8.666666666666666;3.3333333333333335
599789050055031;5;3.5;2.25;4.25
599789050055031;6;4.666666666666667;3.4;1.6666666666666667
609926879199701;0;1.0;2.0;2.75
609926879199701;1;1.0;3.6;1.6666666666666667
609926879199701;2;5.0;1.6666666666666667;
609926879199701;3;2.5;1.0;1.0
609926879199701;4;2.6666666666666665;4.666666666666667;1.6666666666666667
609926879199701;5;2.75;2.0;3.3333333333333335
609926879199701;6;3.0;1.3333333333333333;1.0
614380178754808;0;3.0;7.0;2.0
614380178754808;1;7.0;;1.0
614380178754808;3;3.0;2.0;12.0
614380178754808;4;2.0;2.0;
614380178754808;6;1.0;3.0;
616866898404811;0;;1.0;
616866898404811;2;1.0;;
616866898404811;3;1.0;1.0;
616866898404811;4;1.0;;
616866898404811;5;1.0;;4.0
616866898404811;6;1.3333333333333333;1.0;2.0
621100611325695;0;;1.5;2.0
621100611325695;1;;3.0;1.0
621100611325695;2;1.0;1.0;2.0
621100611325695;3;2.0;;2.5
621100611325695;4;1.3333333333333333;1.5;1.5
621100611325695;5;1.5;1.0;
621100611325695;6;2.0;1.5;1.5
623183827754151;0;26.6;20.4;16.8
623183827754151;1;11.2;14.8;12.2
623183827754151;2;26.2;3.0;5.0
623183827754151;3;30.5;6.5;17.5
623183827754151;4;25.75;6.75;13.75
623183827754151;5;30.25;2.0;9.75
623183827754151;6;26.6;7.75;12.4
624118040969473;0;3.0;5.0;
624118040969473;1;;1.5;5.0
624118040969473;2;1.0;;1.0
624118040969473;3;;1.0;4.0
624118040969473;4;1.3333333333333333;1.0;
624118040969473;5;1.0;1.3333333333333333;
624118040969473;6;1.0;2.0;3.0
626323564108451;0;2.0;2.0;1.5
626323564108451;1;2.3333333333333335;10.5;6.0
626323564108451;2;1.0;;
626323564108451;3;1.0;2.0;1.0
626323564108451;4;2.5;4.0;3.0
626323564108451;5;2.5;1.5;2.0
626323564108451;6;1.0;;3.0
626490990720859;0;5.0;2.0;1.0
626490990720859;1;1.0;2.0;1.0
626490990720859;2;7.75;3.2;1.3333333333333333
626490990720859;3;2.0;3.0;2.3333333333333335
626490990720859;4;3.0;3.25;1.5
626490990720859;5;5.75;3.75;1.0
626490990720859;6;3.4;3.0;1.25
626688597465543;1;;2.0;3.0
626688597465543;2;;1.0;1.0
626688597465543;3;1.0;4.0;
626688597465543;4;;1.0;2.0
626688597465543;5;3.0;;3.5
626688597465543;6;;1.0;
626817634036064;0;4.2;2.5;3.25
626817634036064;1;3.5;1.5;1.3333333333333333
626817634036064;2;2.0;3.0;3.25
626817634036064;3;4.25;2.6666666666666665;4.0
626817634036064;4;4.333333333333333;5.25;3.5
626817634036064;5;3.5;4.5;3.6666666666666665
626817634036064;6;1.6666666666666667;3.4;3.0
627373667403232;0;1.0;3.0;4.0
627373667403232;1;1.5;4.5;5.5
627373667403232;2;2.0;5.0;1.0
627373667403232;3;1.0;;1.0
627373667403232;4;2.0;;2.0
627373667403232;5;3.0;5.0;
627373667403232;6;;8.0;2.6666666666666665
628337387184646;0;;;1.0
628337387184646;1;1.0;1.5;
628337387184646;2;1.0;2.0;
628337387184646;3;1.0;3.0;
628337387184646;4;;;2.5
628337387184646;5;1.0;;1.0
628337387184646;6;;2.0;
635490273171531;0;3.8;3.75;7.25
635490273171531;1;4.6;6.8;1.3333333333333333
635490273171531;2;1.5;3.0;2.3333333333333335
635490273171531;3;2.3333333333333335;2.0;3.6
635490273171531;4;1.0;1.5;1.6666666666666667
